Year,Name,POS,Salary,Team Abbv.,Team Name,Division
2021,Dak Prescott,QB,"$75,000,000 ",DAL,Dallas Cowboys,NFC East
2021,Tom Brady,QB,"$39,420,588 ",TB,Tampa Bay Buccaneers,NFC South
2021,T.J. Watt,OLB,"$36,593,470 ",PIT,Pittsburgh Steelers,AFC North
2021,Trent Williams,LT,"$32,311,755 ",SF,San Francisco 49ers,NFC West
2021,Jonathan Allen,DT,"$31,142,235 ",WAS,Washington Commanders,NFC East
2021,Leonard Williams,DE,"$26,000,000 ",NYG,New  York Giants,NFC East
2021,Jared Goff,QB,"$25,650,000 ",DET,Detroit Lions,NFC North
2021,Jimmy Garoppolo,QB,"$25,405,870 ",SF,San Francisco 49ers,NFC West
2021,Trevor Lawrence,QB,"$24,778,900 ",JAC,Jacksonville Jaguars,AFC South
2021,Ryan Tannehill,QB,"$24,500,000 ",TEN,Tennessee Titans,AFC South
2021,Ronnie Stanley,LT,"$23,750,000 ",BAL,Baltimore Ravens,AFC North
2021,Zach Wilson,QB,"$23,584,132 ",NYJ,New York Jets,AFC East
2021,Shaquille Leonard,ILB,"$23,384,000 ",IND,Indianapolis Colts,AFC South
2021,Matt Ryan,QB,"$23,000,000 ",ATL,Atlanta Falcons,NFC South
2021,Trey Lance,QB,"$22,823,836 ",SF,San Francisco 49ers,NFC West
2021,Patrick Mahomes,QB,"$22,806,905 ",KC,Kansas City Chiefs,AFC West
2021,Aaron Rodgers,QB,"$22,664,706 ",GB,Green Bay Packers,NFC North
2021,Kyle Pitts,TE,"$21,954,904 ",ATL,Atlanta Falcons,NFC South
2021,Myles Garrett,DE,"$21,684,000 ",CLE,Cleveland Browns,AFC North
2021,Chris Jones,DT,"$21,500,000 ",KC,Kansas City Chiefs,AFC West
2021,Carson Wentz,QB,"$21,305,882 ",IND,Indianapolis Colts,AFC South
2021,Tyler Lockett,WR,"$21,000,000 ",SEA,Pittsburgh Steelers,NFC West
2021,Jamal Adams,SS,"$21,000,000 ",SEA,Pittsburgh Steelers,NFC West
2021,Kirk Cousins,QB,"$21,000,000 ",MIN,Minnesota Vikings,NFC North
2021,Ryan Ramczyk,RT,"$20,473,216 ",NO,New Orleans Saints,NFC South
2021,Ja'Marr Chase,WR,"$20,434,284 ",CIN,Cincinnati Bengals,AFC North
2021,Josh Allen,QB,"$20,038,596 ",BUF,Buffalo Bills,AFC East
2021,Matt Judon,OLB,"$20,000,000 ",NE,New England Patriots,AFC East
2021,Matthew Stafford,QB,"$20,000,000 ",LAR,Los Angeles Rams,NFC West
2021,Amari Cooper,WR,"$20,000,000 ",DAL,Dallas Cowboys,NFC East
2021,Shaquil Barrett,OLB,"$20,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2021,Trey Hendrickson,DE,"$19,976,471 ",CIN,Cincinnati Bengals,AFC North
2021,Aaron Donald,DT,"$19,892,000 ",LAR,Los Angeles Rams,NFC West
2021,Derek Carr,QB,"$19,625,000 ",LV,Los Angeles Rams,AFC West
2021,Russell Wilson,QB,"$19,000,000 ",SEA,Pittsburgh Steelers,NFC West
2021,Frank Clark,DE,"$19,000,000 ",KC,Kansas City Chiefs,AFC West
2021,Marlon Humphrey,CB,"$18,244,000 ",BAL,Baltimore Ravens,AFC North
2021,Kenny Golladay,WR,"$18,205,870 ",NYG,New  York Giants,NFC East
2021,Tre'Davious White,CB,"$18,111,755 ",BUF,Buffalo Bills,AFC East
2021,Joe Thuney,G,"$18,100,000 ",KC,Kansas City Chiefs,AFC West
2021,Brandon Scherff,G,"$18,036,000 ",WAS,Washington Commanders,NFC East
2021,Allen Robinson,WR,"$17,980,000 ",CHI,Chicago Bears,NFC North
2021,Bud Dupree,OLB,"$17,911,755 ",TEN,Tennessee Titans,AFC South
2021,Marshon Lattimore,CB,"$17,744,000 ",NO,New Orleans Saints,NFC South
2021,Jaylen Waddle,WR,"$17,718,904 ",MIA,Miami Dolphins,AFC East
2021,Jalen Ramsey,CB,"$17,500,000 ",LAR,Los Angeles Rams,NFC West
2021,Braden Smith,RT,"$17,433,000 ",IND,Indianapolis Colts,AFC South
2021,Khalil Mack,OLB,"$17,246,000 ",CHI,Chicago Bears,NFC North
2021,Hunter Henry,TE,"$17,000,000 ",NE,New England Patriots,AFC East
2021,DeMarcus Lawrence,DE,"$17,000,000 ",DAL,Dallas Cowboys,NFC East
2021,Corey Linsley,C,"$17,000,000 ",LAC,Los Angeles Chargers,AFC West
2021,Justin Simmons,FS,"$17,000,000 ",DEN,Denver Broncos,AFC West
2021,DeForest Buckner,DT,"$17,000,000 ",IND,Indianapolis Colts,AFC South
2021,Xavien Howard,CB,"$16,995,585 ",MIA,Miami Dolphins,AFC East
2021,Jonnu Smith,TE,"$16,941,168 ",NE,New England Patriots,AFC East
2021,William Jackson,CB,"$16,656,250 ",WAS,Washington Commanders,NFC East
2021,Joel Bitonio,G,"$16,558,824 ",CLE,Cleveland Browns,AFC North
2021,Za'Darius Smith,OLB,"$16,529,411 ",GB,Green Bay Packers,NFC North
2021,Laremy Tunsil,LT,"$16,150,000 ",HOU,Houston Texans,AFC South
2021,Leonard Floyd,OLB,"$16,000,000 ",LAR,Los Angeles Rams,NFC West
2021,Dalvin Tomlinson,DT,"$16,000,000 ",MIN,Minnesota Vikings,NFC North
2021,Fletcher Cox,DT,"$16,000,000 ",PHI,Philadelphia Eagles,NFC East
2021,Taylor Moton,RT,"$16,000,000 ",CAR,Carolina Panthers,NFC South
2021,Chris Godwin,WR,"$15,983,000 ",TB,Tampa Bay Buccaneers,NFC South
2021,Adoree' Jackson,CB,"$15,764,699 ",NYG,New  York Giants,NFC East
2021,Mike Williams,WR,"$15,680,000 ",LAC,Los Angeles Chargers,AFC West
2021,Tyreek Hill,WR,"$15,600,500 ",KC,Kansas City Chiefs,AFC West
2021,D.J. Humphries,LT,"$15,600,000 ",ARI,Arizona Cardinals,NFC West
2021,Penei Sewell,RT,"$15,546,596 ",DET,Detroit Lions,NFC North
2021,Chandler Jones,OLB,"$15,500,000 ",ARI,Arizona Cardinals,NFC West
2021,Dion Dawkins,LT,"$15,300,000 ",BUF,Buffalo Bills,AFC East
2021,Stefon Diggs,WR,"$15,108,333 ",BUF,Buffalo Bills,AFC East
2021,Romeo Okwara,OLB,"$15,000,000 ",DET,Detroit Lions,NFC North
2021,Arik Armstead,DE,"$15,000,000 ",SF,San Francisco 49ers,NFC West
2021,Carl Lawson,DE,"$15,000,000 ",NYJ,New York Jets,AFC East
2021,Tyrann Mathieu,FS,"$14,800,000 ",KC,Kansas City Chiefs,AFC West
2021,Ryan Kelly,C,"$14,650,000 ",IND,Indianapolis Colts,AFC South
2021,Harrison Smith,FS,"$14,544,115 ",MIN,Minnesota Vikings,NFC North
2021,J.J. Watt,DE,"$14,500,000 ",ARI,Arizona Cardinals,NFC West
2021,Trey Flowers,OLB,"$14,375,000 ",DET,Detroit Lions,NFC North
2021,James Bradberry,CB,"$14,250,000 ",NYG,New  York Giants,NFC East
2021,Donovan Smith,LT,"$14,250,000 ",TB,Tampa Bay Buccaneers,NFC South
2021,Aaron Jones,RB,"$14,226,460 ",GB,Green Bay Packers,NFC North
2021,Ben Roethlisberger,QB,"$14,000,000 ",PIT,Pittsburgh Steelers,AFC North
2021,Byron Jones,CB,"$14,000,000 ",MIA,Miami Dolphins,AFC East
2021,Corey Davis,WR,"$14,000,000 ",NYJ,New York Jets,AFC East
2021,Shaquill Griffin,CB,"$13,911,754 ",JAC,Jacksonville Jaguars,AFC South
2021,Cameron Jordan,DE,"$13,900,000 ",NO,New Orleans Saints,NFC South
2021,Cam Robinson,LT,"$13,754,000 ",JAC,Jacksonville Jaguars,AFC South
2021,DeAndre Hopkins,WR,"$13,750,000 ",ARI,Arizona Cardinals,NFC West
2021,Joey Bosa,OLB,"$13,750,000 ",LAC,Los Angeles Chargers,AFC West
2021,Lane Johnson,RT,"$13,715,000 ",PHI,Philadelphia Eagles,NFC East
2021,Grady Jarrett,DT,"$13,500,000 ",ATL,Atlanta Falcons,NFC South
2021,Jerome Baker,OLB,"$13,420,000 ",MIA,Miami Dolphins,AFC East
2021,Bobby Wagner,ILB,"$13,400,000 ",SEA,Pittsburgh Steelers,NFC West
2021,Curtis Samuel,WR,"$13,375,000 ",WAS,Washington Commanders,NFC East
2021,Jaycee Horn,CB,"$13,374,288 ",CAR,Carolina Panthers,NFC South
2021,David Bakhtiari,LT,"$13,270,543 ",GB,Green Bay Packers,NFC North
2021,Patrick Surtain II,CB,"$13,265,548 ",DEN,Denver Broncos,AFC West
2021,John Johnson,SS,"$13,250,000 ",CLE,Cleveland Browns,AFC North
2021,Fred Warner,OLB,"$13,240,000 ",SF,San Francisco 49ers,NFC West
2021,Jarvis Landry,WR,"$13,211,765 ",CLE,Cleveland Browns,AFC North
2021,Brandin Cooks,WR,"$13,141,168 ",HOU,Houston Texans,AFC South
2021,Matt Milano,OLB,"$13,044,118 ",BUF,Buffalo Bills,AFC East
2021,Danielle Hunter,DE,"$13,044,110 ",MIN,Minnesota Vikings,NFC North
2021,Yannick Ngakoue,DE,"$13,000,000 ",LV,Los Angeles Rams,AFC West
2021,Cooper Kupp,WR,"$13,000,000 ",LAR,Los Angeles Rams,NFC West
2021,Brandon Graham,DE,"$13,000,000 ",PHI,Philadelphia Eagles,NFC East
2021,Taylor Decker,LT,"$13,000,000 ",DET,Detroit Lions,NFC North
2021,Keenan Allen,WR,"$13,000,000 ",LAC,Los Angeles Chargers,AFC West
2021,Jake Matthews,LT,"$13,000,000 ",ATL,Atlanta Falcons,NFC South
2021,Charles Leno,LT,"$12,970,588 ",WAS,Washington Commanders,NFC East
2021,Nick Chubb,RB,"$12,920,000 ",CLE,Cleveland Browns,AFC North
2021,Michael Thomas,WR,"$12,800,000 ",NO,New Orleans Saints,NFC South
2021,Jason Pierre-Paul,OLB,"$12,800,000 ",TB,Tampa Bay Buccaneers,NFC South
2021,Javon Hargrave,DT,"$12,750,000 ",PHI,Philadelphia Eagles,NFC East
2021,Landon Collins,SS,"$12,718,750 ",WAS,Washington Commanders,NFC East
2021,Davante Adams,WR,"$12,687,500 ",GB,Green Bay Packers,NFC North
2021,DeVonta Smith,WR,"$12,668,284 ",PHI,Philadelphia Eagles,NFC East
2021,Robert Woods,WR,"$12,500,000 ",LAR,Los Angeles Rams,NFC West
2021,Darius Slay,CB,"$12,500,000 ",PHI,Philadelphia Eagles,NFC East
2021,Robbie Anderson,WR,"$12,500,000 ",CAR,Carolina Panthers,NFC South
2021,Lavonte David,OLB,"$12,500,000 ",TB,Tampa Bay Buccaneers,NFC South
2021,Mike Evans,WR,"$12,250,000 ",TB,Tampa Bay Buccaneers,NFC South
2021,Taysom Hill,QB,"$12,159,000 ",NO,New Orleans Saints,NFC South
2021,Duane Brown,LT,"$11,940,000 ",SEA,Pittsburgh Steelers,NFC West
2021,Nelson Agholor,WR,"$11,882,345 ",NE,New England Patriots,AFC East
2021,Travis Kelce,TE,"$11,805,872 ",KC,Kansas City Chiefs,AFC West
2021,Cory Littleton,ILB,"$11,750,000 ",LV,Los Angeles Rams,AFC West
2021,Justin Fields,QB,"$11,745,060 ",CHI,Chicago Bears,NFC North
2021,Kevin Byard,FS,"$11,700,000 ",TEN,Tennessee Titans,AFC South
2021,Taylor Lewan,LT,"$11,600,000 ",TEN,Tennessee Titans,AFC South
2021,Robert Quinn,OLB,"$11,600,000 ",CHI,Chicago Bears,NFC North
2021,Adam Thielen,WR,"$11,582,343 ",MIN,Minnesota Vikings,NFC North
2021,Kolton Miller,LT,"$11,500,000 ",LV,Los Angeles Rams,AFC West
2021,Austin Hooper,TE,"$11,500,000 ",CLE,Cleveland Browns,AFC North
2021,Marcus Peters,CB,"$11,468,118 ",BAL,Baltimore Ravens,AFC North
2021,Mark Andrews,TE,"$11,333,055 ",BAL,Baltimore Ravens,AFC North
2021,Sam Hubbard,DE,"$11,191,176 ",CIN,Cincinnati Bengals,AFC North
2021,Budda Baker,S,"$11,100,000 ",ARI,Arizona Cardinals,NFC West
2021,Terron Armstead,LT,"$10,967,500 ",NO,New Orleans Saints,NFC South
2021,Dallas Goedert,TE,"$10,951,635 ",PHI,Philadelphia Eagles,NFC East
2021,Josh Sweat,DE,"$10,920,000 ",PHI,Philadelphia Eagles,NFC East
2021,Shaq Thompson,OLB,"$10,891,754 ",CAR,Carolina Panthers,NFC South
2021,Jordan Mailata,LT,"$10,850,000 ",PHI,Philadelphia Eagles,NFC East
2021,Trae Waynes,CB,"$10,800,000 ",CIN,Cincinnati Bengals,AFC North
2021,Marcus Williams,FS,"$10,612,000 ",NO,New Orleans Saints,NFC South
2021,Marcus Maye,FS,"$10,612,000 ",NYJ,New York Jets,AFC East
2021,Deshaun Watson,QB,"$10,540,000 ",HOU,Houston Texans,AFC South
2021,Ryan Fitzpatrick,QB,"$10,537,000 ",WAS,Washington Commanders,NFC East
2021,Cameron Heyward,DT,"$10,500,000 ",PIT,Pittsburgh Steelers,AFC North
2021,Tyron Smith,LT,"$10,500,000 ",DAL,Dallas Cowboys,NFC East
2021,Derrick Henry,RB,"$10,500,000 ",TEN,Tennessee Titans,AFC South
2021,Brandon Brooks,G,"$10,500,000 ",PHI,Philadelphia Eagles,NFC East
2021,Akiem Hicks,DE,"$10,500,000 ",CHI,Chicago Bears,NFC North
2021,Micah Parsons,ILB,"$10,441,668 ",DAL,Dallas Cowboys,NFC East
2021,Michael Davis,CB,"$10,352,935 ",LAC,Los Angeles Chargers,AFC West
2021,Halapoulivaati Vaitai,G,"$10,335,000 ",DET,Detroit Lions,NFC North
2021,Ali Marpet,G,"$10,250,000 ",TB,Tampa Bay Buccaneers,NFC South
2021,Ndamukong Suh,DT,"$10,200,000 ",TB,Tampa Bay Buccaneers,NFC South
2021,Rashawn Slater,LT,"$10,115,824 ",LAC,Los Angeles Chargers,AFC West
2021,Gabe Jackson,G,"$10,075,000 ",SEA,Pittsburgh Steelers,NFC West
2021,Derek Barnett,DE,"$10,051,000 ",PHI,Philadelphia Eagles,NFC East
2021,Calais Campbell,DE,"$10,000,000 ",BAL,Baltimore Ravens,AFC North
2021,Kendall Fuller,CB,"$10,000,000 ",WAS,Washington Commanders,NFC East
2021,Kevin Zeitler,G,"$10,000,000 ",BAL,Baltimore Ravens,AFC North
2021,Jordan Phillips,DT,"$10,000,000 ",ARI,Arizona Cardinals,NFC West
2021,Micah Hyde,SS,"$10,000,000 ",BUF,Buffalo Bills,AFC East
2021,Andy Dalton,QB,"$10,000,000 ",CHI,Chicago Bears,NFC North
2021,Jack Conklin,RT,"$10,000,000 ",CLE,Cleveland Browns,AFC North
2021,Ryan Jensen,C,"$10,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2021,Ronald Darby,CB,"$10,000,000 ",DEN,Denver Broncos,AFC West
2021,Shelby Harris,DT,"$10,000,000 ",DEN,Denver Broncos,AFC West
2021,Will Fuller,WR,"$9,945,000 ",MIA,Miami Dolphins,AFC East
2021,Rodger Saffold,G,"$9,941,165 ",TEN,Tennessee Titans,AFC South
2021,Rayshawn Jenkins,S,"$9,911,754 ",JAC,Jacksonville Jaguars,AFC South
2021,Rodney Hudson,C,"$9,900,000 ",ARI,Arizona Cardinals,NFC West
2021,Daryl Williams,RT,"$9,750,000 ",BUF,Buffalo Bills,AFC East
2021,Myles Jack,ILB,"$9,750,000 ",JAC,Jacksonville Jaguars,AFC South
2021,Ezekiel Elliott,RB,"$9,600,000 ",DAL,Dallas Cowboys,NFC East
2021,Alijah Vera-Tucker,G,"$9,572,748 ",NYJ,New York Jets,AFC East
2021,D.J. Reader,DT,"$9,500,000 ",CIN,Cincinnati Bengals,AFC North
2021,Carl Nassib,DE,"$9,500,000 ",LV,Los Angeles Rams,AFC West
2021,Kyle Fuller,CB,"$9,470,588 ",DEN,Denver Broncos,AFC West
2021,J.C. Tretter,C,"$9,435,294 ",CLE,Cleveland Browns,AFC North
2021,Mac Jones,QB,"$9,355,528 ",NE,New England Patriots,AFC East
2021,DeVante Parker,WR,"$9,269,110 ",MIA,Miami Dolphins,AFC East
2021,Preston Smith,OLB,"$9,232,353 ",GB,Green Bay Packers,NFC North
2021,Matt Paradis,C,"$9,059,497 ",CAR,Carolina Panthers,NFC South
2021,Eddie Jackson,FS,"$9,050,000 ",CHI,Chicago Bears,NFC North
2021,Chidobe Awuzie,CB,"$9,038,235 ",CIN,Cincinnati Bengals,AFC North
2021,Andrus Peat,G,"$9,010,000 ",NO,New Orleans Saints,NFC South
2021,Stephon Tuitt,DE,"$9,000,000 ",PIT,Pittsburgh Steelers,AFC North
2021,Tyus Bowser,OLB,"$9,000,000 ",BAL,Baltimore Ravens,AFC North
2021,Jason Kelce,C,"$9,000,000 ",PHI,Philadelphia Eagles,NFC East
2021,Matt Feiler,RT,"$9,000,000 ",LAC,Los Angeles Chargers,AFC West
2021,Andrew Norwell,G,"$9,000,000 ",JAC,Jacksonville Jaguars,AFC South
2021,Jimmie Ward,FS,"$8,970,576 ",SF,San Francisco 49ers,NFC West
2021,Devin McCourty,FS,"$8,941,176 ",NE,New England Patriots,AFC East
2021,Zack Martin,G,"$8,910,000 ",DAL,Dallas Cowboys,NFC East
2021,George Fant,LT,"$8,852,935 ",NYJ,New York Jets,AFC East
2021,T.Y. Hilton,WR,"$8,750,000 ",IND,Indianapolis Colts,AFC South
2021,Roy Robertson-Harris,DT,"$8,729,406 ",JAC,Jacksonville Jaguars,AFC South
2021,Graham Glasgow,G,"$8,705,877 ",DEN,Denver Broncos,AFC West
2021,Zaven Collins,ILB,"$8,703,824 ",ARI,Arizona Cardinals,NFC West
2021,Brandon Linder,C,"$8,647,053 ",JAC,Jacksonville Jaguars,AFC South
2021,Dont'a Hightower,ILB,"$8,622,059 ",NE,New England Patriots,AFC East
2021,Andrew Whitworth,LT,"$8,500,000 ",LAR,Los Angeles Rams,NFC West
2021,Carlos Dunlap,DE,"$8,500,000 ",SEA,Pittsburgh Steelers,NFC West
2021,Eric Fisher,LT,"$8,490,000 ",IND,Indianapolis Colts,AFC South
2021,Alex Leatherwood,RT,"$8,486,592 ",LV,Los Angeles Rams,AFC West
2021,Eric Kendricks,ILB,"$8,470,575 ",MIN,Minnesota Vikings,NFC North
2021,Tyler Boyd,WR,"$8,435,294 ",CIN,Cincinnati Bengals,AFC North
2021,Mike Hilton,CB,"$8,352,941 ",CIN,Cincinnati Bengals,AFC North
2021,Logan Thomas,TE,"$8,270,000 ",WAS,Washington Commanders,NFC East
2021,Christian McCaffrey,RB,"$8,237,500 ",CAR,Carolina Panthers,NFC South
2021,Blake Martinez,ILB,"$8,225,000 ",NYG,New  York Giants,NFC East
2021,Adrian Phillips,FS,"$8,220,588 ",NE,New England Patriots,AFC East
2021,Jaelan Phillips,DE,"$8,215,056 ",MIA,Miami Dolphins,AFC East
2021,Anthony Barr,OLB,"$8,193,822 ",MIN,Minnesota Vikings,NFC North
2021,Courtland Sutton,WR,"$8,183,000 ",DEN,Denver Broncos,AFC West
2021,La'el Collins,RT,"$8,119,444 ",DAL,Dallas Cowboys,NFC East
2021,Jamin Davis,LB,"$8,052,128 ",WAS,Washington Commanders,NFC East
2021,JuJu Smith-Schuster,WR,"$8,000,000 ",PIT,Pittsburgh Steelers,AFC North
2021,Alejandro Villanueva,RT,"$8,000,000 ",BAL,Baltimore Ravens,AFC North
2021,Patrick Peterson,CB,"$8,000,000 ",MIN,Minnesota Vikings,NFC North
2021,Connor McGovern,C,"$8,000,000 ",NYJ,New York Jets,AFC East
2021,Rob Gronkowski,TE,"$8,000,000 ",TB,Tampa Bay Buccaneers,NFC South
2021,Kadarius Toney,WR,"$7,997,824 ",NYG,New  York Giants,NFC East
2021,Kwity Paye,DE,"$7,943,515 ",IND,Indianapolis Colts,AFC South
2021,Linval Joseph,DT,"$7,900,000 ",LAC,Los Angeles Chargers,AFC West
2021,Janoris Jenkins,CB,"$7,882,343 ",TEN,Tennessee Titans,AFC South
2021,Caleb Farley,CB,"$7,834,896 ",TEN,Tennessee Titans,AFC South
2021,Bryan Bulaga,RT,"$7,750,000 ",LAC,Los Angeles Chargers,AFC West
2021,Christian Darrisaw,LT,"$7,726,284 ",MIN,Minnesota Vikings,NFC North
2021,Trenton Brown,RT,"$7,588,235 ",NE,New England Patriots,AFC East
2021,Denico Autry,DE,"$7,511,754 ",TEN,Tennessee Titans,AFC South
2021,Najee Harris,RB,"$7,509,052 ",PIT,Pittsburgh Steelers,AFC North
2021,Marvin Jones,WR,"$7,500,000 ",JAC,Jacksonville Jaguars,AFC South
2021,Davon Godchaux,DT,"$7,500,000 ",NE,New England Patriots,AFC East
2021,Nick Boyle,TE,"$7,500,000 ",BAL,Baltimore Ravens,AFC North
2021,Nick Kwiatkoski,OLB,"$7,500,000 ",LV,Los Angeles Rams,AFC West
2021,Michael Dickson,P,"$7,500,000 ",SEA,Pittsburgh Steelers,NFC West
2021,Chris Harris,CB,"$7,500,000 ",LAC,Los Angeles Chargers,AFC West
2021,Emmanuel Ogbah,DE,"$7,500,000 ",MIA,Miami Dolphins,AFC East
